trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,text_2.stopped,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,30,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,1.25,1,99,2,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide21.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio21.wav,295.6004331000149,295.59022418000967,21,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595, 0.6350862000253983, 0.7759382000076585, 0.8497486000414938, 5.399702899972908]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 0.10015489999204874, 0.14706460002344102, 0.09806780004873872, 0.8497625000309199, 5.399716400017496]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
2,4,0,4,0,0,0,16,2,instr_dim1_1,,,4,0,4,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputInstr_1.xlsx,stimuli/alien_stimuli/16.png,301.18945560004795,301.18945560004795,301.18945560004795,301.18945560004795,301.12558953000115,return,0.8481296999962069,"[-0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32, 0.4, 0.48, 0.56]","[-0.4, -0.32, -0.24, -0.16, -0.08, 0, 0.08, 0.16, 0.24, 0.32]",0,0,4,4,0.0,0.0,302.31439340004,302.31439340004,302.31439340004,302.31439340004,302.31439340004,302.31439340004,302.31439340004,302.2064375000191,0.5697548000025563,return,0.28699329996015877,stimuli/alien_stimuli/16.png,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,30,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.7,1.25,1,99,2,30,0,conditions/schedules/train_x_first/x_increasing_steps/top_left/inputTrain_1.1.xlsx,99,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Slide22.png,conditions/schedules/train_x_first/x_increasing_steps/top_left/instructions/Audio22.wav,302.85926490003476,302.8422150800354,22,"[3.761934000009205, 0.6022230999660678, 2.1955465999781154, 0.35567790002096444, 0.2957173999748193, 0.37212209997233003, 0.4176661999663338, 0.4579248999943957, 1.00332790001994, 0.4493209000211209, 0.381854800041765, 0.5496646999963559, 0.9311145999818109, 0.6226869000238366, 1.9841924000065774, 0.9329402000294067, 1.3788955000345595, 0.6350862000253983, 0.7759382000076585, 0.8497486000414938, 5.399702899972908, 1.2768220000434667]","[0.10068949998822063, 0.09493919997476041, 0.07284510001773015, 0.0949104999890551, 0.12281979998806491, 0.09831169998506084, 0.10728019999805838, 0.10306579997995868, 0.14527640002779663, 0.11765780003042892, 0.11844610003754497, 0.5496765000279993, 0.02361520001431927, 0.6226984999957494, 0.026810000010300428, 0.9329515999997966, 0.10015489999204874, 0.14706460002344102, 0.09806780004873872, 0.8497625000309199, 5.399716400017496, 1.2768347000237554]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,304.33947110001463,304.33947110001463,304.33947110001463,304.33947110001463,304.33947110001463,right,1.9253634000197053,0,0,0,99,0.08,-0.32,right,1.7443247999763116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,306.2040363000124,306.2040363000124,306.2040363000124,306.2040363000124,306.2040363000124,right,0.5808571999659762,0,0,0,99,0.16,-0.32,right,0.4699116999981925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,1,4,1,2,0,36,,train_dim1_1,1,30,5,0,5,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,306.80150580004556,306.80150580004556,306.80150580004556,306.80150580004556,306.80150580004556,return,0.7950555999996141,1,0,0,1,0.16,-0.32,return,0.6635481000412256,0,68,0.16,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,4,2,4,0,0,16,,train_dim1_1,2,30,5,0,5,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,2,3,,,,,,,30,,,,,,,,311.3901577000506,311.3901577000506,311.3901577000506,311.3901577000506,311.3901577000506,return,1.098948400001973,2,0,0,1,0,-0.08,return,0.9389868999714963,0,68,0,-0.08,309.74099230003776,0.16,-0.32,0.0,0.16,-0.32,0.16,0.08,0.16,-0.32,309.2959744000109,309.2959744000109,309.2959744000109,309.2959744000109,309.2959744000109,309.2959744000109,309.2959744000109,309.2959744000109,309.1899334000191,0.7049347000429407,return,0.4067374999867752,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,5,0,5,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,2,4,,,,,,,30,,,,,,,,316.60571310005616,316.60571310005616,316.60571310005616,316.60571310005616,316.60571310005616,right,10.532324499974493,2,0,0,99,0.24,-0.08,right,10.34293849999085,,,,,314.9418357000104,0,-0.08,0.0,0.0,-0.08,0,0.0,0,-0.08,314.17295950005064,314.17295950005064,314.17295950005064,314.17295950005064,314.17295950005064,314.17295950005064,314.17295950005064,314.17295950005064,314.05704846999726,1.0559265000047162,return,0.7417079999577254,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,4,4,5,4,1,0,26,,train_dim1_1,3,30,5,0,5,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,327.0695974000264,327.0695974000264,327.0695974000264,327.0695974000264,327.0695974000264,return,0.5182588999741711,3,0,0,1,0.24,-0.08,return,0.40270060003967956,0,69,0.24,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,3,5,3,3,0,46,,train_dim1_1,4,30,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,4,5,,,,,,,30,,,,,,,,331.2545295000309,331.2545295000309,331.2545295000309,331.2545295000309,331.2545295000309,right,0.7584470000001602,3,0,0,99,0.08,-0.16,right,0.6616206999751739,,,,,329.68756950000534,0.24,-0.08,0.0,0.08,-0.08,0.24,0.2,0.24,-0.08,329.1698013000423,329.1698013000423,329.1698013000423,329.1698013000423,329.1698013000423,329.1698013000423,329.1698013000423,329.1698013000423,329.1048571500287,0.6526292999624275,return,0.5016806999919936,331.2545295000309,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,3,5,3,3,0,46,,train_dim1_1,4,30,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,331.99009790003765,331.99009790003765,331.99009790003765,331.99009790003765,331.99009790003765,right,0.3271515999804251,3,0,0,99,0.16,-0.16,right,0.2611210000468418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,3,5,3,3,0,46,,train_dim1_1,4,30,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,332.32265520002693,332.32265520002693,332.32265520002693,332.32265520002693,332.32265520002693,right,0.2770471999538131,3,0,0,99,0.24,-0.16,right,0.2071035000262782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,2,3,5,3,3,0,46,,train_dim1_1,4,30,5,0,5,0,,,,,,,,,0,0,0,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,332.6009760000161,332.6009760000161,332.6009760000161,332.6009760000161,332.6009760000161,return,0.2278762999922037,4,0,0,1,0.24,-0.16,return,0.1641294999863021,0,72,0.24,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,2,5,2,5,0,66,,train_dim1_1,5,30,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,46,2,6,,,,,,,30,,,,,,,,337.0041397000314,337.0041397000314,337.0041397000314,337.0041397000314,337.0041397000314,right,0.82511010003509,4,0,0,99,-0.08,-0.24,right,0.7344241999671794,,,,,335.4377580000437,0.24,-0.16,0.0,0.24,-0.16,0.24,0.12,0.24,-0.16,334.4124682000256,334.4124682000256,334.4124682000256,334.4124682000256,334.4124682000256,334.4124682000256,334.4124682000256,334.4124682000256,334.3543952799984,1.1345707000000402,return,1.0033815000206232,337.0041397000314,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,2,5,2,5,0,66,,train_dim1_1,5,30,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,337.80960650002817,337.80960650002817,337.80960650002817,337.80960650002817,337.80960650002817,right,0.27792259998386726,4,0,0,99,0.0,-0.24,right,0.2112916999612935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,2,5,2,5,0,66,,train_dim1_1,5,30,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,338.09260630002245,338.09260630002245,338.09260630002245,338.09260630002245,338.09260630002245,right,0.24319509998895228,4,0,0,99,0.08,-0.24,right,0.17427189997397363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,2,5,2,5,0,66,,train_dim1_1,5,30,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,338.34123220003676,338.34123220003676,338.34123220003676,338.34123220003676,338.34123220003676,right,0.27757109998492524,4,0,0,99,0.16,-0.24,right,0.20343310001771897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,2,5,2,5,0,66,,train_dim1_1,5,30,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,338.6241959000472,338.6241959000472,338.6241959000472,338.6241959000472,338.6241959000472,right,0.2445022000465542,4,0,0,99,0.24,-0.24,right,0.1764369999873452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,2,5,2,5,0,66,,train_dim1_1,5,30,5,0,5,0,,,,,,,,,0,0,0,0,0,4,4,4,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,338.8749759000493,338.8749759000493,338.8749759000493,338.8749759000493,338.8749759000493,return,0.2777860999922268,5,0,0,1,0.24,-0.24,return,0.20046759996330366,0,77,0.24,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,0,1,0,1,0,26,,train_dim1_1,6,30,5,0,5,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,0,7,,,,,,,30,,,,,,,,343.18789050000487,343.18789050000487,343.18789050000487,343.18789050000487,343.18789050000487,right,0.608518399996683,5,0,0,99,-0.08,-0.4,right,0.5122485000174493,,,,,341.62069860001793,0.24,-0.24,0.0,0.4,-0.24,0.24,0.039999999999999994,0.24,-0.24,340.7695338000194,340.7695338000194,340.7695338000194,340.7695338000194,340.7695338000194,340.7695338000194,340.7695338000194,340.7695338000194,340.6880790500145,1.0018275000038557,return,0.8289104999857955,343.18789050000487,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,0,1,0,1,0,26,,train_dim1_1,6,30,5,0,5,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,343.7746224000002,343.7746224000002,343.7746224000002,343.7746224000002,343.7746224000002,return,0.5438657000195235,6,0,0,1,-0.08,-0.4,return,0.47896490001585335,0,78,-0.08,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,8,0,5,0,66,,train_dim1_1,7,30,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,26,0,8,,,,,,,30,,,,,,,,348.1496592000476,348.1496592000476,348.1496592000476,348.1496592000476,348.1496592000476,right,0.7752661000122316,6,0,0,99,0.16,-0.4,right,0.6725854999967851,,,,,346.587345500011,-0.08,-0.4,0.0,0.08,-0.4,-0.08,-0.12,-0.08,-0.4,345.90772380004637,345.90772380004637,345.90772380004637,345.90772380004637,345.90772380004637,345.90772380004637,345.90772380004637,345.90772380004637,345.85436485000537,0.8020608999649994,return,0.6540898000239395,348.1496592000476,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,8,0,5,0,66,,train_dim1_1,7,30,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,348.9089190000086,348.9089190000086,348.9089190000086,348.9089190000086,348.9089190000086,right,0.2937052000197582,6,0,0,99,0.24,-0.4,right,0.22709239996038377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,8,0,5,0,66,,train_dim1_1,7,30,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,349.2112772000255,349.2112772000255,349.2112772000255,349.2112772000255,349.2112772000255,right,0.34374570002546534,6,0,0,99,0.32,-0.4,right,0.2744539999985136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,8,0,5,0,66,,train_dim1_1,7,30,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,349.557185200043,349.557185200043,349.557185200043,349.557185200043,349.557185200043,right,0.34469820000231266,6,0,0,99,0.4,-0.4,right,0.2738567999913357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,8,0,5,0,66,,train_dim1_1,7,30,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,349.9081328000175,349.9081328000175,349.9081328000175,349.9081328000175,349.9081328000175,right,0.3441569000133313,6,0,0,99,0.48000000000000004,-0.4,right,0.2653470000368543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,3,0,8,0,5,0,66,,train_dim1_1,7,30,5,0,5,0,,,,,,,,,0,0,0,0,0,6,6,6,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,350.25660390005214,350.25660390005214,350.25660390005214,350.25660390005214,350.25660390005214,return,0.2609894999768585,7,0,0,1,0.48000000000000004,-0.4,return,0.18394630000693724,0,83,0.48000000000000004,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,2,4,2,0,36,,train_dim1_1,8,30,5,0,5,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,9,,,,,,,30,,,,,,,,354.5635328000062,354.5635328000062,354.5635328000062,354.5635328000062,354.5635328000062,right,0.774865600047633,7,0,0,99,-0.08,-0.08,right,0.6846797000034712,,,,,353.0044576000073,0.48,-0.4,0.0,0.4,-0.4,0.48,0.27999999999999997,0.48,-0.4,352.1078808000311,352.1078808000311,352.1078808000311,352.1078808000311,352.1078808000311,352.1078808000311,352.1078808000311,352.1078808000311,352.0542737500218,1.0192081999848597,return,0.8783846999867819,354.5635328000062,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,2,4,2,0,36,,train_dim1_1,8,30,5,0,5,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,355.3236630000174,355.3236630000174,355.3236630000174,355.3236630000174,355.3236630000174,right,0.49405059998389333,7,0,0,99,0.0,-0.08,right,0.4275062999804504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,0,4,2,4,2,0,36,,train_dim1_1,8,30,5,0,5,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,355.82306680001784,355.82306680001784,355.82306680001784,355.82306680001784,355.82306680001784,return,0.2613275999901816,8,0,0,1,0.0,-0.08,return,0.19524140004068613,0,85,0.0,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,0,4,0,3,0,46,,train_dim1_1,9,30,5,0,5,0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/46.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/36.png,36,0,10,,,,,,,30,,,,,,,,359.94320140004857,359.94320140004857,359.94320140004857,359.94320140004857,359.94320140004857,right,5.5416864000144415,8,0,0,99,0.0,-0.4,right,5.448872399982065,,,,,358.3872861000127,0,-0.08,0.0,0.16,-0.08,0,-0.08,0,-0.08,357.6663158000447,357.6663158000447,357.6663158000447,357.6663158000447,357.6663158000447,357.6663158000447,357.6663158000447,357.6663158000447,357.62114975004806,0.8355419999570586,return,0.7050366000039503,359.94320140004857,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
,1,0,4,0,3,0,46,,train_dim1_1,9,30,5,0,5,0,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,365.4710881000501,365.4710881000501,365.4710881000501,365.4710881000501,365.4710881000501,right,0.3110090999980457,8,0,0,99,0.08,-0.4,right,0.2443519000080414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_21h53.21.681,HideSeek_v1,2022.2.5,60.14136829154068,
