trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,within_saveACC_train,earlystop_wloop,cumAcctrain_check,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,2,,,,,,,4,,,,,,,,165.87507830001414,165.87507830001414,165.87507830001414,165.87507830001414,165.87507830001414,up,0.3921068999916315,2,0,99,0.08,-0.08,up,0.2879361002705991,None,,,,,164.30784730007872,165.87507830001414,0,0,0.24,0.0,-0.12,0,0.0,0,0,163.42509829998016,163.42509829998016,163.42509829998016,163.42509829998016,163.42509829998016,163.42509829998016,163.42509829998016,163.42509829998016,163.4077402000781,0.9848501000087708,return,0.8513932002242655,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,166.25880849990062,166.25880849990062,166.25880849990062,166.25880849990062,166.25880849990062,up,0.460082900011912,2,0,99,0.08,0.0,up,0.37681430019438267,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,166.7412481000647,166.7412481000647,166.7412481000647,166.7412481000647,166.7412481000647,up,1.5606888001784682,2,0,99,0.08,0.08,up,1.4585201002191752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,168.29172189999372,168.29172189999372,168.29172189999372,168.29172189999372,168.29172189999372,up,0.4115142999216914,2,0,99,0.08,0.16,up,0.3316526999697089,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,168.70854149991646,168.70854149991646,168.70854149991646,168.70854149991646,168.70854149991646,up,0.410258200019598,2,0,99,0.08,0.24,up,0.3307757000438869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,3,3,8,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,1,0,1,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,169.1247219000943,169.1247219000943,169.1247219000943,169.1247219000943,169.1247219000943,return,0.6446138001047075,3,0,1,0.08,0.24,return,0.5670763000380248,None,60,0,0.08,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,3,3,,,,,,,4,,,,,,,,173.37803320004605,173.37803320004605,173.37803320004605,173.37803320004605,173.37803320004605,up,0.590646900003776,3,0,99,0.16,0.0,up,0.5008710001129657,None,,,,,171.82450109999627,173.37803320004605,0.08,0.24,0.4,0.0,0.039999999999999994,0.08,0.08,0.08,0.24,171.32557839993387,171.32557839993387,171.32557839993387,171.32557839993387,171.32557839993387,171.32557839993387,171.32557839993387,171.32557839993387,171.32434119998942,0.6014766998123378,return,0.46981710009276867,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,173.9762385999784,173.9762385999784,173.9762385999784,173.9762385999784,173.9762385999784,up,0.42697309982031584,3,0,99,0.16,0.08,up,0.3404892000835389,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,174.4093170000706,174.4093170000706,174.4093170000706,174.4093170000706,174.4093170000706,up,0.4109324000310153,3,0,99,0.16,0.16,up,0.3270946000702679,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,174.82514799991623,174.82514799991623,174.82514799991623,174.82514799991623,174.82514799991623,up,0.4941907001193613,3,0,99,0.16,0.24,up,0.4077461000997573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,4,4,8,0,4,65,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,1,0,1,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,175.32489420007914,175.32489420007914,175.32489420007914,175.32489420007914,175.32489420007914,return,0.394239499932155,4,0,1,0.16,0.24,return,0.3084620002191514,None,64,0,0.16,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,4,3,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,2,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,4,17,70,79.16666666666667,2,0,1,4,0,conditions/inputTrain_1.3.xlsx,99,1,1,1,0,179.90768900001422,179.90768900001422,179.90768900001422,179.90768900001422,179.90768900001422,up,1.237491900101304,0,0,99,0.08,0.0,up,1.1505212001502514,None,,,,,178.3411334999837,179.90768900001422,0.16,0.24,0.32,0.0,0.07999999999999999,0.16,0.16,0.16,0.24,177.27451110002585,177.27451110002585,177.27451110002585,177.27451110002585,177.27451110002585,177.27451110002585,177.27451110002585,177.27451110002585,177.25757020004093,1.1682268001604825,return,1.0449776002205908,None,0,0,2,4,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,3,4,3,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,2,0,2,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,181.14300590008497,181.14300590008497,181.14300590008497,181.14300590008497,181.14300590008497,return,1.3271317998878658,1,0,1,0.08,0.0,return,1.2375797000713646,None,65,0,0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,1,,,,,,,4,,,,,,,,186.6108434998896,186.6108434998896,186.6108434998896,186.6108434998896,186.6108434998896,up,0.5585446001496166,1,0,99,0.16,-0.32,up,0.46803810028359294,None,,,,,185.05765470000915,186.6108434998896,0.08,0,0.08,0.0,-0.04,0.08,0.08,0.08,0,184.02535240002908,184.02535240002908,184.02535240002908,184.02535240002908,184.02535240002908,184.02535240002908,184.02535240002908,184.02535240002908,184.00761260013095,1.1348981000483036,return,1.013277699938044,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,187.17541250004433,187.17541250004433,187.17541250004433,187.17541250004433,187.17541250004433,up,3.0607598000206053,1,0,99,0.16,-0.24,up,2.9822176001034677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,190.2580323999282,190.2580323999282,190.2580323999282,190.2580323999282,190.2580323999282,up,5.8101368001662195,1,0,99,0.16,-0.15999999999999998,up,5.708770600147545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,196.09112349990755,196.09112349990755,196.09112349990755,196.09112349990755,196.09112349990755,up,0.3441526999231428,1,0,99,0.16,-0.07999999999999997,up,0.22675440018065274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,0,4,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,2,0,2,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,196.4245964998845,196.4245964998845,196.4245964998845,196.4245964998845,196.4245964998845,return,0.39453100017271936,2,0,1,0.16,-0.07999999999999997,return,0.2872194000519812,None,69,0,0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,2,,,,,,,4,,,,,,,,200.2743983999826,200.2743983999826,200.2743983999826,200.2743983999826,200.2743983999826,up,0.623466300079599,2,0,99,-0.16,-0.08,up,0.5275162002071738,None,,,,,198.70787540008314,200.2743983999826,0.16,-0.08,0.32,0.0,-0.24000000000000002,0.16,0.16,0.16,-0.08,198.37442489992827,198.37442489992827,198.37442489992827,198.37442489992827,198.37442489992827,198.37442489992827,198.37442489992827,198.37442489992827,198.35773079998324,0.45121699990704656,return,0.30857870006002486,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,200.90804259991273,200.90804259991273,200.90804259991273,200.90804259991273,200.90804259991273,up,1.2770591999869794,2,0,99,-0.16,0.0,up,1.1698290000203997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,202.17621780000627,202.17621780000627,202.17621780000627,202.17621780000627,202.17621780000627,up,0.39419429982081056,2,0,99,-0.16,0.08,up,0.3068009000271559,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,3,0,6,0,3,64,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,2,0,2,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,202.5775003999006,202.5775003999006,202.5775003999006,202.5775003999006,202.5775003999006,return,0.8607753999531269,3,0,1,-0.16,0.08,return,0.768907300196588,None,72,0,-0.16,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,0,3,,,,,,,4,,,,,,,,207.12404519994743,207.12404519994743,207.12404519994743,207.12404519994743,207.12404519994743,up,0.39186799991875887,3,0,99,0.16,-0.24,up,0.29217120027169585,None,,,,,205.55747379991226,207.12404519994743,-0.16,0.08,0.24,0.0,-0.04,-0.16,-0.16,-0.16,0.08,205.0080442999024,205.0080442999024,205.0080442999024,205.0080442999024,205.0080442999024,205.0080442999024,205.0080442999024,205.0080442999024,204.9911737001268,0.6684550000354648,return,0.5320981000550091,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,207.5101691999007,207.5101691999007,207.5101691999007,207.5101691999007,207.5101691999007,up,0.3932920000515878,3,0,99,0.16,-0.15999999999999998,up,0.3042824000585824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,207.91096389992163,207.91096389992163,207.91096389992163,207.91096389992163,207.91096389992163,up,0.4110508000012487,3,0,99,0.16,-0.07999999999999997,up,0.315729700261727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,208.32732459995896,208.32732459995896,208.32732459995896,208.32732459995896,208.32732459995896,up,0.4444732000119984,3,0,99,0.16,2.7755575615628914e-17,up,0.35207420005463064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,208.79063339997083,208.79063339997083,208.79063339997083,208.79063339997083,208.79063339997083,up,0.5767175001092255,3,0,99,0.16,0.08000000000000003,up,0.4745913001243025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,1,4,6,0,5,66,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,2,0,2,0,0,3,3,3,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,209.35835350002162,209.35835350002162,209.35835350002162,209.35835350002162,209.35835350002162,return,0.4278874001465738,4,0,1,0.16,0.08000000000000003,return,0.33656530012376606,None,77,0,0.16,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,4,4,17,70,95.83333333333334,3,0,1,4,0,conditions/inputTrain_1.4.xlsx,99,1,1,1,0,213.5238731999416,213.5238731999416,213.5238731999416,213.5238731999416,213.5238731999416,up,1.252565200207755,0,0,99,-0.08,-0.08,up,1.152502299984917,None,,,,,211.9579153000377,213.5238731999416,0.16,0.08,0.4,0.0,-0.12,0.16,0.16,0.16,0.08,211.35749289998785,211.35749289998785,211.35749289998785,211.35749289998785,211.35749289998785,211.35749289998785,211.35749289998785,211.35749289998785,211.3408100001281,0.7181090000085533,return,0.5714810001663864,None,0,0,3,4,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,214.77657960006036,214.77657960006036,214.77657960006036,214.77657960006036,214.77657960006036,up,0.27781829982995987,0,0,99,-0.08,0.0,up,0.1848553002346307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,215.07407419988886,215.07407419988886,215.07407419988886,215.07407419988886,215.07407419988886,up,0.2607005999889225,0,0,99,-0.08,0.08,up,0.1640911002177745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,1,3,1,6,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,3,0,3,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,215.32588639995083,215.32588639995083,215.32588639995083,215.32588639995083,215.32588639995083,return,0.3775714999064803,1,0,1,-0.08,0.08,return,0.2826651001814753,None,80,0,-0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,1,1,,,,,,,4,,,,,,,,219.09140120004304,219.09140120004304,219.09140120004304,219.09140120004304,219.09140120004304,up,0.4067917000502348,1,0,99,-0.16,-0.32,up,0.30513050011359155,None,,,,,217.5241072999779,219.09140120004304,-0.08,0.08,0.24,0.0,-0.04,-0.08,-0.08,-0.08,0.08,217.2740446999669,217.2740446999669,217.2740446999669,217.2740446999669,217.2740446999669,217.2740446999669,217.2740446999669,217.2740446999669,217.2573366001481,0.3682579000014812,return,0.2317917002364993,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,219.50744260009378,219.50744260009378,219.50744260009378,219.50744260009378,219.50744260009378,up,0.32677599997259676,1,0,99,-0.16,-0.24,up,0.22724800021387637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,219.8573064999655,219.8573064999655,219.8573064999655,219.8573064999655,219.8573064999655,up,0.3415610999800265,1,0,99,-0.16,-0.15999999999999998,up,0.22418650006875396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,220.19070519995876,220.19070519995876,220.19070519995876,220.19070519995876,220.19070519995876,up,0.27738009998574853,1,0,99,-0.16,-0.07999999999999997,up,0.18063850002363324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,0,0,0,4,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,3,0,3,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,220.45873790001497,220.45873790001497,220.45873790001497,220.45873790001497,220.45873790001497,return,0.29425589996390045,2,0,1,-0.16,-0.07999999999999997,return,0.2031601001508534,None,84,0,-0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
,4,2,4,3,0,1,62,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,3,0,3,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,0,2,,,,,,,4,,,,,,,,224.15736060007475,224.15736060007475,224.15736060007475,224.15736060007475,224.15736060007475,up,0.4415535998996347,2,0,99,0.16,-0.15999999999999998,up,0.33454060018993914,None,,,,,222.5905766999349,224.15736060007475,-0.16,-0.08,0.32,0.0,-0.24000000000000002,-0.16,-0.16,-0.16,-0.08,222.3414582000114,222.3414582000114,222.3414582000114,222.3414582000114,222.3414582000114,222.3414582000114,222.3414582000114,222.3414582000114,222.32391620003617,0.38438599999062717,return,0.23133060010150075,None,,,,,,,,2024-06-25_16h01.43.362,HideSeek_v1,2023.1.3,60.3110481952949,
