trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,2,4,7,8,5,4,15,,test_exp,31,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5395.295222399756,5396.345548599958,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,2,1,7,4,5,3,14,,test_exp,32,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5396.345548599958,5396.345548599958,5396.345548599958,5396.345548599958,5396.345548599958,194,286,return,1.146351599600166,1,0,return,1.062922500539571,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,2,1,7,4,5,3,14,,test_exp,32,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/14.png,14,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397.447396500036,5398.493351500016,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/53.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.16,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398.493351500016,5398.493351500016,5398.493351500016,5398.493351500016,5398.493351500016,195,286,up,1.8307141000404954,1,99,up,1.7462666002102196,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.16,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.325089300051,5400.325089300051,5400.325089300051,5400.325089300051,5400.325089300051,196,286,up,0.6262476001866162,1,99,up,0.5430101002566516,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.16,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400.957664299756,5400.957664299756,5400.957664299756,5400.957664299756,5400.957664299756,197,286,up,0.4932201998308301,1,99,up,0.41478019999340177,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.16,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.458839799743,5401.458839799743,5401.458839799743,5401.458839799743,5401.458839799743,198,286,up,0.9938662000931799,1,99,up,0.9145807004533708,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5402.463139799889,5402.463139799889,5402.463139799889,5402.463139799889,5402.463139799889,198,287,right,1.9111589002422988,1,99,right,1.8338429005816579,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.377582299989,5404.377582299989,5404.377582299989,5404.377582299989,5404.377582299989,198,287,return,0.5769537999294698,1,0,return,0.5077738002873957,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,4,1,5,3,1,2,53,,test_exp,33,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/53.png,53,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5404.919438200071,5405.9676775997505,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/42.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5405.9676775997505,5405.9676775997505,5405.9676775997505,5405.9676775997505,5405.9676775997505,199,287,up,2.4139735996723175,1,99,up,2.329554700292647,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.381484199781,5408.381484199781,5408.381484199781,5408.381484199781,5408.381484199781,200,287,up,0.5428681001067162,1,99,up,0.4593936004675925,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5408.931497899815,5408.931497899815,5408.931497899815,5408.931497899815,5408.931497899815,201,287,up,0.4433714998885989,1,99,up,0.36513010039925575,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5409.381946499925,5409.381946499925,5409.381946499925,5409.381946499925,5409.381946499925,202,287,up,2.528270600363612,1,99,up,2.4495219006203115,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,0.16000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.919725500047,5411.919725500047,5411.919725500047,5411.919725500047,5411.919725500047,203,287,up,0.27700710017234087,1,99,up,0.19700860045850277,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0.16000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412.201805700082,5412.201805700082,5412.201805700082,5412.201805700082,5412.201805700082,203,286,left,1.5108504998497665,1,99,left,1.4382915999740362,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0.16000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5413.719176599756,5413.719176599756,5413.719176599756,5413.719176599756,5413.719176599756,203,286,return,0.6937996996566653,1,0,return,0.609066600445658,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,3,2,5,3,2,1,42,,test_exp,34,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/42.png,42,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5414.3774187997915,5415.42799949972,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.08,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5415.42799949972,5415.42799949972,5415.42799949972,5415.42799949972,5415.42799949972,203,287,right,2.5808588000945747,1,99,right,2.492854700423777,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418.009129599668,5418.009129599668,5418.009129599668,5418.009129599668,5418.009129599668,203,288,right,0.40909750014543533,1,99,right,0.3360677002929151,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.08,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418.427170999814,5418.427170999814,5418.427170999814,5418.427170999814,5418.427170999814,203,289,right,0.3768691001459956,1,99,right,0.2892044000327587,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.16,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418.810576099902,5418.810576099902,5418.810576099902,5418.810576099902,5418.810576099902,203,290,right,0.24295989982783794,1,99,right,0.1700994004495442,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419.05814259965,5419.05814259965,5419.05814259965,5419.05814259965,5419.05814259965,203,291,right,0.2930976999923587,1,99,right,0.21843980066478252,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419.360573600046,5419.360573600046,5419.360573600046,5419.360573600046,5419.360573600046,203,292,right,0.2767648003064096,1,99,right,0.20302100060507655,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419.641981599852,5419.641981599852,5419.641981599852,5419.641981599852,5419.641981599852,203,293,right,0.159589400049299,1,99,right,0.08436690038070083,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419.812792299781,5419.812792299781,5419.812792299781,5419.812792299781,5419.812792299781,203,292,left,0.8606878002174199,1,99,left,0.772093600127846,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420.679884899873,5420.679884899873,5420.679884899873,5420.679884899873,5420.679884899873,203,291,left,0.20978449983522296,1,99,left,0.13611240033060312,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.15999999999999998,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420.896600899752,5420.896600899752,5420.896600899752,5420.896600899752,5420.896600899752,203,290,left,0.24314599996432662,1,99,left,0.15457780053839087,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.07999999999999997,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.146271099802,5421.146271099802,5421.146271099802,5421.146271099802,5421.146271099802,203,289,left,0.29304440040141344,1,99,left,0.21805220004171133,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-2.7755575615628914e-17,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.443774299696,5421.443774299696,5421.443774299696,5421.443774299696,5421.443774299696,203,288,left,0.37646179972216487,1,99,left,0.29161540046334267,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.08000000000000003,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5421.829759999644,5421.829759999644,5421.829759999644,5421.829759999644,5421.829759999644,203,287,left,0.2601879998110235,1,99,left,0.17999260034412146,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.16000000000000003,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5422.094592699781,5422.094592699781,5422.094592699781,5422.094592699781,5422.094592699781,203,286,left,0.5597236002795398,1,99,left,0.4849185002967715,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.16000000000000003,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5422.664713999722,5422.664713999722,5422.664713999722,5422.664713999722,5422.664713999722,203,286,return,0.576800299808383,1,0,return,0.5028622001409531,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,0,0,0,1,0,1,62,,test_exp,35,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423.20136239985,5424.253345000092,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,4,5,3,2,33,,test_exp,36,,72,untrained,1,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/33.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.08,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5424.253345000092,5424.253345000092,5424.253345000092,5424.253345000092,5424.253345000092,204,286,up,1.9637545999139547,1,99,up,1.8737921002320945,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,4,5,3,2,33,,test_exp,36,,72,untrained,1,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.219623699784,5426.219623699784,5426.219623699784,5426.219623699784,5426.219623699784,205,286,up,0.45674260007217526,1,99,up,0.37956600077450275,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
,1,3,4,5,3,2,33,,test_exp,36,,72,untrained,1,,,,,,,,,,,,,,,,,,,,,,,,,0,35,35,35,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,-0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5426.680561800022,5426.680561800022,5426.680561800022,5426.680561800022,5426.680561800022,206,286,up,0.3098745997995138,1,99,up,0.24052170012146235,,,,,,,,3552GW,train_y,blue_star,bottom_left,2025-02-19_16h00.41.353,HideSeek_v1,2022.2.5,59.915794273504154,
