trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,text_3.started,text_3.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,bye.stopped,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,5,0,5,1,0,1,15,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,757.4738545999862,757.4738545999862,757.4738545999862,757.4738545999862,757.4738545999862,up,4.882187100127339,0,0,0,99,0.24,-0.32,up,4.7697976001072675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,0,5,1,0,1,15,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,762.3440155000426,762.3440155000426,762.3440155000426,762.3440155000426,762.3440155000426,up,2.0934403999708593,0,0,0,99,0.24,-0.24,up,2.0094031000044197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,0,5,1,0,1,15,,train_dim1_1,1,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,764.4438537000678,764.4438537000678,764.4438537000678,764.4438537000678,764.4438537000678,return,1.2103407999966294,0,1,0,0,0.24,-0.24,return,1.1178772998973727,2,0,0.24,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,2,8,2,0,0,16,,train_dim1_1,2,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,5,3,,,,,,,30,,,,,,,,786.216146599967,786.216146599967,786.216146599967,786.216146599967,786.216146599967,up,3.0077082999050617,0,1,0,99,0.48,-0.15999999999999998,up,2.907150899991393,,,,,784.6420478001237,786.216146599967,0.24,-0.32,0.08,0.0,-0.36,0.24,0.24,0.24,-0.32,767.2367173000239,767.2367173000239,767.2367173000239,767.2367173000239,767.2367173000239,767.2367173000239,767.2367173000239,767.2367173000239,767.2284073399379,17.533200100064278,return,17.37592429993674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,2,8,2,0,0,16,,train_dim1_1,2,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,789.213476800127,789.213476800127,789.213476800127,789.213476800127,789.213476800127,return,0.726138100028038,0,1,0,0,0.48,-0.15999999999999998,return,0.6343794001732022,3,0,0.48,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,7,3,7,6,0,3,13,,train_dim1_1,3,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/13.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,16,8,4,,,,,,,30,,,,,,,,799.0641336999834,799.0641336999834,799.0641336999834,799.0641336999834,799.0641336999834,left,2.169359200168401,0,1,0,99,0.32,-0.16,left,2.0915024999994785,,,,,797.5026899999939,799.0641336999834,0.48,-0.24,0.0,0.0,-0.24,0.48,0.48,0.48,-0.24,791.5161528000608,791.5161528000608,791.5161528000608,791.5161528000608,791.5161528000608,791.5161528000608,791.5161528000608,791.5161528000608,791.5150417399592,6.107126200105995,return,5.9565893998369575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,7,3,7,6,0,3,13,,train_dim1_1,3,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,801.2404684000649,801.2404684000649,801.2404684000649,801.2404684000649,801.2404684000649,left,0.5258555000182241,0,1,0,99,0.24,-0.16,left,0.4344868001062423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,7,3,7,6,0,3,13,,train_dim1_1,3,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,801.7730640999507,801.7730640999507,801.7730640999507,801.7730640999507,801.7730640999507,return,0.8269946000073105,0,0,0,0,0.24,-0.16,return,0.7505164002068341,3,-2,0.24,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,5,5,0,4,12,,train_dim1_1,4,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/13.png,13,7,5,,,,,,,30,,,,,,,,812.9981307000853,812.9981307000853,812.9981307000853,812.9981307000853,812.9981307000853,up,1.914957599947229,0,0,0,99,0.24,-0.24,up,1.8354976999107748,,,,,811.431101199938,812.9981307000853,0.4,0.08,0.24,0.0,-0.04,0.4,0.4,0.4,0.08,804.176563099958,804.176563099958,804.176563099958,804.176563099958,804.176563099958,804.176563099958,804.176563099958,804.176563099958,804.1758829399943,7.3746293999720365,return,7.225093200104311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,5,5,0,4,12,,train_dim1_1,4,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,814.9241243000142,814.9241243000142,814.9241243000142,814.9241243000142,814.9241243000142,up,0.571438199840486,0,0,0,99,0.24,-0.15999999999999998,up,0.48756919987499714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,5,1,5,5,0,4,12,,train_dim1_1,4,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,815.5023012999445,815.5023012999445,815.5023012999445,815.5023012999445,815.5023012999445,return,1.9277657999191433,0,0,0,0,0.24,-0.15999999999999998,return,1.8359870000276715,5,-2,0.24,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,3,8,8,0,5,11,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,5,6,,,,,,,30,,,,,,,,824.7531345000025,824.7531345000025,824.7531345000025,824.7531345000025,824.7531345000025,up,4.170319800032303,0,0,0,99,0.48,-0.08,up,4.082567899953574,,,,,823.1907299999148,824.7531345000025,0.24,0,0.32,0.0,-0.16,0.24,0.24,0.24,0,819.0041316999123,819.0041316999123,819.0041316999123,819.0041316999123,819.0041316999123,819.0041316999123,819.0041316999123,819.0041316999123,819.0046820401213,4.30564759997651,return,4.156981900101528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,3,8,8,0,5,11,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,828.9307695000898,828.9307695000898,828.9307695000898,828.9307695000898,828.9307695000898,up,0.5757617999333888,0,0,0,99,0.48,0.0,up,0.49010709999129176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,3,8,8,0,5,11,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,829.5134294999298,829.5134294999298,829.5134294999298,829.5134294999298,829.5134294999298,up,0.34335290011949837,0,0,0,99,0.48,0.08,up,0.2602595000062138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,8,3,8,8,0,5,11,,train_dim1_1,5,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,4,4,4,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,829.8643177999184,829.8643177999184,829.8643177999184,829.8643177999184,829.8643177999184,return,0.7933793999254704,0,0,0,0,0.48,0.08,return,0.7033643000759184,8,-2,0.48,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,4,6,8,0,4,12,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,8,7,,,,,,,30,,,,,,,,839.9293855999131,839.9293855999131,839.9293855999131,839.9293855999131,839.9293855999131,up,1.8048734001349658,0,0,0,99,0.32,0.0,up,1.7167807000223547,,,,,838.3700528000481,839.9293855999131,0.48,0.24,0.4,0.0,0.039999999999999994,0.48,0.48,0.48,0.24,832.2285174999852,832.2285174999852,832.2285174999852,832.2285174999852,832.2285174999852,832.2285174999852,832.2285174999852,832.2285174999852,832.2155282101128,6.2575452998280525,return,6.123230399796739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,4,6,8,0,4,12,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,841.7406687000766,841.7406687000766,841.7406687000766,841.7406687000766,841.7406687000766,up,0.409658299991861,0,0,0,99,0.32,0.08,up,0.32549410010688007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,4,6,8,0,4,12,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,842.158043900039,842.158043900039,842.158043900039,842.158043900039,842.158043900039,up,0.3766205001156777,0,0,0,99,0.32,0.16,up,0.2923187001142651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,4,6,8,0,4,12,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,842.5403786001261,842.5403786001261,842.5403786001261,842.5403786001261,842.5403786001261,up,0.3933023000136018,0,0,0,99,0.32,0.24,up,0.3017086999025196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,4,6,8,0,4,12,,train_dim1_1,6,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,5,5,5,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,842.9412233000621,842.9412233000621,842.9412233000621,842.9412233000621,842.9412233000621,return,1.9455122000072151,1,0,0,1,0.32,0.24,return,1.865163299953565,12,-2,0.32,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,3,6,6,0,3,13,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/13.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/12.png,12,6,8,,,,,,,30,,,,,,,,851.2750792000443,851.2750792000443,851.2750792000443,851.2750792000443,851.2750792000443,up,3.670053099980578,1,0,0,99,0.32,-0.08,up,3.5836541999597102,,,,,849.712798899971,851.2750792000443,0.32,0.24,0.32,0.0,0.07999999999999999,0.32,0.32,0.32,0.24,846.4628185001202,846.4628185001202,846.4628185001202,846.4628185001202,846.4628185001202,846.4628185001202,846.4628185001202,846.4628185001202,846.4607648400589,3.3717803000472486,return,3.231685900129378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,3,6,6,0,3,13,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,854.9510844999459,854.9510844999459,854.9510844999459,854.9510844999459,854.9510844999459,up,0.3928990999702364,1,0,0,99,0.32,0.0,up,0.3172889999113977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,6,3,6,6,0,3,13,,train_dim1_1,7,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,855.3505869000219,855.3505869000219,855.3505869000219,855.3505869000219,855.3505869000219,return,1.1941058000084013,1,1,0,0,0.32,0.0,return,1.1154937997926027,14,-2,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,2,9,7,0,5,11,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/13.png,13,6,9,,,,,,,30,,,,,,,,868.6501470000949,868.6501470000949,868.6501470000949,868.6501470000949,868.6501470000949,up,2.2892150999978185,1,1,0,99,0.56,-0.15999999999999998,up,2.1884812999051064,,,,,867.077122699935,868.6501470000949,0.32,0.08,0.24,0.0,-0.04,0.32,0.32,0.32,0.08,858.1150571999606,858.1150571999606,858.1150571999606,858.1150571999606,858.1150571999606,858.1150571999606,858.1150571999606,858.1150571999606,858.1037717100232,9.076334099983796,return,8.944162999978289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,2,9,7,0,5,11,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,870.931356200017,870.931356200017,870.931356200017,870.931356200017,870.931356200017,up,2.52814509999007,1,1,0,99,0.56,-0.07999999999999997,up,2.4357709002215415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,2,9,7,0,5,11,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,873.4681381999981,873.4681381999981,873.4681381999981,873.4681381999981,873.4681381999981,up,0.4253782001323998,1,1,0,99,0.56,2.7755575615628914e-17,up,0.33268500003032386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,2,9,7,0,5,11,,train_dim1_1,8,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,7,7,7,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,873.8996302001178,873.8996302001178,873.8996302001178,873.8996302001178,873.8996302001178,return,0.6601527000311762,1,0,0,0,0.56,2.7755575615628914e-17,return,0.5690212000627071,17,-2,0.56,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,3,9,4,0,1,15,,train_dim1_1,9,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/11.png,11,9,10,,,,,,,30,,,,,,,,882.4641229000408,882.4641229000408,882.4641229000408,882.4641229000408,882.4641229000408,down,2.972855399828404,1,0,0,99,0.56,-0.24,down,2.8850948000326753,,,,,880.9056021000724,882.4641229000408,0.56,0.16,0.4,0.0,-0.039999999999999994,0.56,0.56,0.56,0.16,876.1356645000633,876.1356645000633,876.1356645000633,876.1356645000633,876.1356645000633,876.1356645000633,876.1356645000633,876.1356645000633,876.1353424399159,4.889614900108427,return,4.745713599957526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,9,3,9,4,0,1,15,,train_dim1_1,9,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,8,8,8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,885.4471947001293,885.4471947001293,885.4471947001293,885.4471947001293,885.4471947001293,return,4.176800099899992,1,0,0,0,0.56,-0.24,return,4.091450500069186,16,-2,0.56,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,7,2,7,2,0,0,16,,train_dim1_1,10,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/16.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/15.png,15,9,11,,,,,,,30,,,,,,,,896.2936565999407,896.2936565999407,896.2936565999407,896.2936565999407,896.2936565999407,up,1.9871221000794321,1,0,0,99,0.4,-0.15999999999999998,up,1.908781100064516,,,,,894.7333782000933,896.2936565999407,0.56,-0.08,0.08,0.0,-0.12,0.56,0.56,0.56,-0.08,891.1993436999619,891.1993436999619,891.1993436999619,891.1993436999619,891.1993436999619,891.1993436999619,891.1993436999619,891.1993436999619,891.1978956400882,3.65501350001432,return,3.5106909999158233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
,7,2,7,2,0,0,16,,train_dim1_1,10,30,,,,2,0,2,0,,,,,,,,,0,0,0,0,0,9,9,9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,898.2876158999279,898.2876158999279,898.2876158999279,898.2876158999279,898.2876158999279,down,3.3955004001036286,1,0,0,99,0.4,-0.24,down,3.3059978000819683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D369YD,train_y,red_square,bottom_right,2025-06-27_16h09.06.301,HideSeek_v1,2022.2.5,59.95099600377018,
