trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,key_instr.duration,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,keyFB_3.duration,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,key_resp.duration,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,keyFB_2.duration,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,endstatus,url_stopearly,slide_stop.started,key_resp_3.started,participant,study_id,session_id,date,expName,psychopyVersion,frameRate,
,2,1,2,4,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,4,0,4,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,206.763653999893,206.763653999893,206.763653999893,206.763653999893,206.763653999893,up,0.2604658999480307,0,0,99,0,-0.07999999999999997,up,0.17637130012735724,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,1,2,4,0,3,64,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,4,0,4,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,207.03104489995167,207.03104489995167,207.03104489995167,207.03104489995167,207.03104489995167,return,0.2934254000429064,1,0,1,0,-0.07999999999999997,return,0.20063760015182197,None,90,0,0,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,3,4,7,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,4,0,4,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,2,1,,,,,,,4,,,,,,,,210.62007889989763,210.62007889989763,210.62007889989763,210.62007889989763,210.62007889989763,up,0.33815510012209415,1,0,99,0.16,-0.08,up,0.2597328000701964,None,,,,,209.06398499989882,210.62007889989763,0,-0.08,0.24,0.0,-0.2,0,0.0,0,-0.08,208.88228549994528,208.88228549994528,208.88228549994528,208.88228549994528,208.88228549994528,208.88228549994528,208.88228549994528,208.88228549994528,208.86449913997203,0.28472370002418756,return,0.16503000003285706,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,3,4,7,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,4,0,4,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,210.96471469989046,210.96471469989046,210.96471469989046,210.96471469989046,210.96471469989046,up,0.3102212999947369,1,0,99,0.16,0.0,up,0.22977780015207827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,3,4,7,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,4,0,4,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,211.28034089994617,211.28034089994617,211.28034089994617,211.28034089994617,211.28034089994617,up,0.3104654001072049,1,0,99,0.16,0.08,up,0.2337871000636369,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,3,4,7,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,4,0,4,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,211.59957409999333,211.59957409999333,211.59957409999333,211.59957409999333,211.59957409999333,up,0.3606775999069214,1,0,99,0.16,0.16,up,0.2734086001291871,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,4,3,4,7,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,4,0,4,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,211.96538349986076,211.96538349986076,211.96538349986076,211.96538349986076,211.96538349986076,return,0.29385050013661385,2,0,1,0.16,0.16,return,0.20182080008089542,None,94,0,0.16,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,0,1,5,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,4,0,4,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,4,2,,,,,,,4,,,,,,,,215.69703779998235,215.69703779998235,215.69703779998235,215.69703779998235,215.69703779998235,up,0.4422214000951499,2,0,99,-0.08,-0.32,up,0.34590700012631714,None,,,,,214.1307228000369,215.69703779998235,0.16,0.16,0.32,0.0,0.0,0.16,0.16,0.16,0.16,213.83049759990536,213.83049759990536,213.83049759990536,213.83049759990536,213.83049759990536,213.83049759990536,213.83049759990536,213.83049759990536,213.8142202799674,0.41790089989081025,return,0.26977730030193925,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,0,1,5,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,4,0,4,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,216.13058699993417,216.13058699993417,216.13058699993417,216.13058699993417,216.13058699993417,up,0.37669830000959337,2,0,99,-0.08,-0.24,up,0.2865057000890374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,0,1,5,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,4,0,4,0,0,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,216.5136197998654,216.5136197998654,216.5136197998654,216.5136197998654,216.5136197998654,up,0.47754259989596903,2,0,99,-0.08,-0.15999999999999998,up,0.3970782000105828,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,0,1,5,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,4,0,4,0,0,2,2,2,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,216.99869659985416,216.99869659985416,216.99869659985416,216.99869659985416,216.99869659985416,up,0.393197099911049,2,0,99,-0.08,-0.07999999999999997,up,0.3008354001212865,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,0,1,5,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,4,0,4,0,0,2,2,2,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,217.41399089992046,217.41399089992046,217.41399089992046,217.41399089992046,217.41399089992046,up,0.527534699998796,2,0,99,-0.08,2.7755575615628914e-17,up,0.4329496002756059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,0,1,5,0,5,66,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,4,0,4,0,0,2,2,2,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,217.93311939993873,217.93311939993873,217.93311939993873,217.93311939993873,217.93311939993873,return,0.36091169994324446,3,0,1,-0.08,2.7755575615628914e-17,return,0.27296190010383725,None,99,0,-0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,1,3,2,0,1,62,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,4,0,4,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,1,3,,,,,,,4,,,,,,,,221.780618699966,221.780618699966,221.780618699966,221.780618699966,221.780618699966,up,0.32331139990128577,3,0,99,0.08,-0.24,up,0.22027610009536147,None,,,,,220.21378949983045,221.780618699966,-0.08,0,0.4,0.0,-0.2,-0.08,-0.08,-0.08,0,219.8468199998606,219.8468199998606,219.8468199998606,219.8468199998606,219.8468199998606,219.8468199998606,219.8468199998606,219.8468199998606,219.83110074014402,0.4679246998857707,return,0.34916600002907217,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,1,3,2,0,1,62,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,4,0,4,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,222.09825020004064,222.09825020004064,222.09825020004064,222.09825020004064,222.09825020004064,return,0.3104400001466274,4,0,1,0.08,-0.24,return,0.22256020014174283,None,100,0,0.08,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,2,0,7,0,5,66,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,5,0,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,3,4,17,70,116.66666666666667,5,0,1,4,0,conditions/inputTrain_1.6.xlsx,99,1,1,1,0,225.76413460006006,225.76413460006006,225.76413460006006,225.76413460006006,225.76413460006006,up,0.76885150000453,0,0,99,-0.16,-0.15999999999999998,up,0.6792290001176298,None,,,,,224.19723379984498,225.76413460006006,0.08,-0.24,0.08,0.0,-0.28,0.08,0.08,0.08,-0.24,223.96342139993794,223.96342139993794,223.96342139993794,223.96342139993794,223.96342139993794,223.96342139993794,223.96342139993794,223.96342139993794,223.9477094399277,0.3342883000150323,return,0.2069768002256751,None,0,17.466666666666665,0,5,4,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,2,0,7,0,5,66,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,5,0,5,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,226.53196289995685,226.53196289995685,226.53196289995685,226.53196289995685,226.53196289995685,up,0.2766929999925196,0,0,99,-0.16,-0.07999999999999997,up,0.19250359991565347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,2,0,7,0,5,66,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,5,0,5,0,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,226.8148848998826,226.8148848998826,226.8148848998826,226.8148848998826,226.8148848998826,up,0.2605365999042988,0,0,99,-0.16,2.7755575615628914e-17,up,0.17490620026364923,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,2,0,7,0,5,66,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,5,0,5,0,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,227.08077190001495,227.08077190001495,227.08077190001495,227.08077190001495,227.08077190001495,up,0.24408019986003637,0,0,99,-0.16,0.08000000000000003,up,0.16483570029959083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,2,0,7,0,5,66,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,5,0,5,0,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,227.3333876999095,227.3333876999095,227.3333876999095,227.3333876999095,227.3333876999095,up,0.22688980004750192,0,0,99,-0.16,0.16000000000000003,up,0.13354090019129217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,2,0,7,0,5,66,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,5,0,5,0,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,227.56657380005345,227.56657380005345,227.56657380005345,227.56657380005345,227.56657380005345,return,0.22515810001641512,1,0,1,-0.16,0.16000000000000003,return,0.13250349997542799,None,105,0,-0.16,0.16000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,2,1,6,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,5,0,5,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/66.png,66,0,1,,,,,,,4,,,,,,,,231.18012099992484,231.18012099992484,231.18012099992484,231.18012099992484,231.18012099992484,up,0.3738919999450445,1,0,99,-0.08,-0.15999999999999998,up,0.2791115001309663,None,,,,,229.61382109997794,231.18012099992484,-0.16,0.16,0.4,0.0,-0.039999999999999994,-0.16,-0.16,-0.16,0.16,229.34887170000002,229.34887170000002,229.34887170000002,229.34887170000002,229.34887170000002,229.34887170000002,229.34887170000002,229.34887170000002,229.33062374000437,0.3683756999671459,return,0.24870810029096901,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,2,1,6,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,5,0,5,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,231.5492272998672,231.5492272998672,231.5492272998672,231.5492272998672,231.5492272998672,up,0.2769849000032991,1,0,99,-0.08,-0.07999999999999997,up,0.18771810014732182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,2,1,6,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,5,0,5,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,231.83381240000017,231.83381240000017,231.83381240000017,231.83381240000017,231.83381240000017,up,0.24356289999559522,1,0,99,-0.08,2.7755575615628914e-17,up,0.1577737000770867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,2,1,6,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,5,0,5,0,0,1,1,1,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,232.0809613999445,232.0809613999445,232.0809613999445,232.0809613999445,232.0809613999445,up,0.22750949999317527,1,0,99,-0.08,0.08000000000000003,up,0.14473129995167255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,2,1,6,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,5,0,5,0,0,1,1,1,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,232.31440969998948,232.31440969998948,232.31440969998948,232.31440969998948,232.31440969998948,return,0.21054039988666773,2,0,1,-0.08,0.08000000000000003,return,0.11946640023961663,None,109,0,-0.08,0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,4,1,5,0,1,62,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,5,0,5,0,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,1,2,,,,,,,4,,,,,,,,235.9352771998383,235.9352771998383,235.9352771998383,235.9352771998383,235.9352771998383,up,0.374729200033471,2,0,99,-0.08,0.0,up,0.281659500207752,None,,,,,234.38027579989284,235.9352771998383,-0.08,0.08,0.32,0.0,-0.07999999999999999,-0.08,-0.08,-0.08,0.08,234.09745369991288,234.09745369991288,234.09745369991288,234.09745369991288,234.09745369991288,234.09745369991288,234.09745369991288,234.09745369991288,234.0805384801235,0.404789200052619,return,0.25920909992419183,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,1,4,1,5,0,1,62,,train_dim1_1,3,4,2,0,2,0,,,,,,,,,5,0,5,0,0,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,236.31404910003766,236.31404910003766,236.31404910003766,236.31404910003766,236.31404910003766,return,0.34392810007557273,3,0,1,-0.08,0.0,return,0.25896700005978346,None,110,0,-0.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,2,3,5,0,3,64,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,5,0,5,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,1,3,,,,,,,4,,,,,,,,240.09711119998246,240.09711119998246,240.09711119998246,240.09711119998246,240.09711119998246,up,0.35703479987569153,3,0,99,0.08,-0.15999999999999998,up,0.2603080002591014,None,,,,,238.53026199992746,240.09711119998246,-0.08,0,0.08,0.0,-0.04,-0.08,-0.08,-0.08,0,238.21532709989697,238.21532709989697,238.21532709989697,238.21532709989697,238.21532709989697,238.21532709989697,238.21532709989697,238.21532709989697,238.19743224014528,0.41822630004025996,return,0.29819610016420484,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,2,3,5,0,3,64,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,5,0,5,0,0,3,3,3,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,240.4476758998353,240.4476758998353,240.4476758998353,240.4476758998353,240.4476758998353,up,0.27685400005429983,3,0,99,0.08,-0.07999999999999997,up,0.19417520007118583,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,2,3,5,0,3,64,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,5,0,5,0,0,3,3,3,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,240.73149659996852,240.73149659996852,240.73149659996852,240.73149659996852,240.73149659996852,up,0.2937762001529336,3,0,99,0.08,2.7755575615628914e-17,up,0.202854200033471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,3,2,3,5,0,3,64,,train_dim1_1,4,4,2,0,2,0,,,,,,,,,5,0,5,0,0,3,3,3,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,241.03193599986844,241.03193599986844,241.03193599986844,241.03193599986844,241.03193599986844,return,0.24356119986623526,4,0,1,0.08,2.7755575615628914e-17,return,0.15510840015485883,None,113,0,0.08,2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,4,2,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/64.png,64,3,4,17,70,133.33333333333334,6,0,1,4,0,conditions/inputTrain_1.7.xlsx,99,1,1,1,0,244.6137287998572,244.6137287998572,244.6137287998572,244.6137287998572,244.6137287998572,up,0.33353409986011684,0,0,99,0,0.0,up,0.246589400107041,None,,,,,243.0469424999319,244.6137287998572,0.08,0,0.24,0.0,-0.12,0.08,0.08,0.08,0,242.84811809984967,242.84811809984967,242.84811809984967,242.84811809984967,242.84811809984967,242.84811809984967,242.84811809984967,242.84811809984967,242.83114217994734,0.3171186000108719,return,0.17314249998889863,None,0,20.244444444444444,0,6,4,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,2,4,2,5,0,1,62,,train_dim1_1,1,4,2,0,2,0,,,,,,,,,6,0,6,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,244.946836899966,244.946836899966,244.946836899966,244.946836899966,244.946836899966,return,0.3101306001190096,1,0,1,0,0.0,return,0.21775910002179444,None,114,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,2,1,,,,,,,4,,,,,,,,248.64691789983772,248.64691789983772,248.64691789983772,248.64691789983772,248.64691789983772,up,0.25663190009072423,1,0,99,-0.16,-0.24,up,0.15878690010868013,None,,,,,247.08056999999098,248.64691789983772,0,0,0.08,0.0,-0.04,0,0.0,0,0,246.8159984999802,246.8159984999802,246.8159984999802,246.8159984999802,246.8159984999802,246.8159984999802,246.8159984999802,246.8159984999802,246.79748843996785,0.36789099988527596,return,0.23534010024741292,None,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,248.89827089989558,248.89827089989558,248.89827089989558,248.89827089989558,248.89827089989558,up,0.31064640008844435,1,0,99,-0.16,-0.15999999999999998,up,0.220335700083524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
,0,1,0,5,0,4,65,,train_dim1_1,2,4,2,0,2,0,,,,,,,,,6,0,6,0,0,1,1,1,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,249.21499520004727,249.21499520004727,249.21499520004727,249.21499520004727,249.21499520004727,up,0.24391689989715815,1,0,99,-0.16,-0.07999999999999997,up,0.15975470002740622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-25_16h21.48.545,HideSeek_v1,2023.1.3,60.113566518857226,
