trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,testlen,trial_label,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,wLy_dir,wLx_dir,x_movePos,y_movePos,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,participant,train_first,direction of x,starting corner,date,expName,psychopyVersion,frameRate,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/54.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/43.png,43,2,12,,,,,,,25,,,,,,,,661.5506169999717,661.5506169999717,661.5506169999717,661.5506169999717,661.5506169999717,up,1.2257016000221483,10,0,0,99,-0.16,-0.08,up,1.121412699983921,,,,,659.9839805999654,661.5506169999717,0.24,-0.16,0.24,0.24,-0.28,0.24,0.12,0.24,-0.16,659.0394946999731,659.0394946999731,659.0394946999731,659.0394946999731,659.0394946999731,659.0394946999731,659.0394946999731,659.0394946999731,659.000144199963,1.0518098000320606,return,0.9119175000232644,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,662.7501346999779,662.7501346999779,662.7501346999779,662.7501346999779,662.7501346999779,up,0.37685729999793693,10,0,0,99,-0.16,0.0,up,0.30886650003958493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,663.1348033999675,663.1348033999675,663.1348033999675,663.1348033999675,663.1348033999675,right,0.4107896000496112,10,0,0,99,-0.08,0.0,right,0.33903799997642636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,663.5482496999903,663.5482496999903,663.5482496999903,663.5482496999903,663.5482496999903,right,0.2945835000136867,10,0,0,99,0.0,0.0,right,0.22861180000472814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,663.8508226000122,663.8508226000122,663.8508226000122,663.8508226000122,663.8508226000122,right,0.3100171000114642,10,0,0,99,0.08,0.0,right,0.24251369998091832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,664.1667329999618,664.1667329999618,664.1667329999618,664.1667329999618,664.1667329999618,right,0.3106891000061296,10,0,0,99,0.16,0.0,right,0.23424469999736175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,3,4,5,4,2,54,,train_dim2_1,11,25,8,0,8,0,,,,,,,,,0,0,0,0,0,10,10,10,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,664.4832527000108,664.4832527000108,664.4832527000108,664.4832527000108,664.4832527000108,return,0.3279673000215553,11,0,0,1,0.16,0.0,return,0.25868119997903705,104,100,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/54.png,54,0,13,,,,,,,25,,,,,,,,669.0124481999665,669.0124481999665,669.0124481999665,669.0124481999665,669.0124481999665,right,1.1082015000283718,11,0,0,99,0.0,-0.24,right,1.0057615999830887,,,,,667.4499094999628,669.0124481999665,0.16,0,0.16,0.32,-0.08,0.16,0.0,0.16,0,666.3878724999959,666.3878724999959,666.3878724999959,666.3878724999959,666.3878724999959,666.3878724999959,666.3878724999959,666.3878724999959,666.3497437999758,1.1710865999921225,return,1.0470430999994278,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,670.1067579999799,670.1067579999799,670.1067579999799,670.1067579999799,670.1067579999799,right,0.29416649998165667,11,0,0,99,0.08,-0.24,right,0.21812419994967058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,670.4064675999689,670.4064675999689,670.4064675999689,670.4064675999689,670.4064675999689,right,0.2608895999728702,11,0,0,99,0.16,-0.24,right,0.1918856999836862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,670.6732748000068,670.6732748000068,670.6732748000068,670.6732748000068,670.6732748000068,right,0.26094830001238734,11,0,0,99,0.24,-0.24,right,0.18436869996367022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,670.9374961999711,670.9374961999711,670.9374961999711,670.9374961999711,670.9374961999711,right,0.2943275999859907,11,0,0,99,0.32,-0.24,right,0.21481289999792352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,671.23832949996,671.23832949996,671.23832949996,671.23832949996,671.23832949996,up,0.3434195999871008,11,0,0,99,0.32,-0.15999999999999998,up,0.27825460000894964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,2,6,3,5,1,65,,train_dim2_1,12,25,8,0,8,0,,,,,,,,,0,0,0,0,0,11,11,11,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,671.5879904999747,671.5879904999747,671.5879904999747,671.5879904999747,671.5879904999747,return,0.32712199998786673,12,0,0,1,0.32,-0.15999999999999998,return,0.2552566999802366,105,105,0.32,-0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/21.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,1,14,,,,,,,25,,,,,,,,675.6958891999675,675.6958891999675,675.6958891999675,675.6958891999675,675.6958891999675,up,1.1249976999824867,12,0,0,99,-0.08,0.0,up,1.02581670001382,,,,,674.1334263999597,675.6958891999675,0.32,-0.16,0.08,0.4,-0.2,0.32,0.12,0.32,-0.16,673.5264981999644,673.5264981999644,673.5264981999644,673.5264981999644,673.5264981999644,673.5264981999644,673.5264981999644,673.5264981999644,673.4829130999801,0.752125300001353,return,0.5875162000302225,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,676.804585099977,676.804585099977,676.804585099977,676.804585099977,676.804585099977,up,0.3436275999993086,12,0,0,99,-0.08,0.08,up,0.27102339995326474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,677.1560419999878,677.1560419999878,677.1560419999878,677.1560419999878,677.1560419999878,up,0.26113290002103895,12,0,0,99,-0.08,0.16,up,0.18914390000281855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,677.4224675999722,677.4224675999722,677.4224675999722,677.4224675999722,677.4224675999722,up,0.3611073000356555,12,0,0,99,-0.08,0.24,up,0.2865421999595128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,677.7873742000083,677.7873742000083,677.7873742000083,677.7873742000083,677.7873742000083,up,0.31099860003450885,12,0,0,99,-0.08,0.32,up,0.2301376999821514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,678.1037436999613,678.1037436999613,678.1037436999613,678.1037436999613,678.1037436999613,right,0.29412340000271797,12,0,0,99,0.0,0.32,right,0.22586419997969642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,1,4,2,9,1,5,21,,train_dim2_1,13,25,8,0,8,0,,,,,,,,,0,0,0,0,0,12,12,12,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,678.4055261999601,678.4055261999601,678.4055261999601,678.4055261999601,678.4055261999601,return,0.39417059998959303,13,0,0,1,0.0,0.32,return,0.31784709997009486,110,106,0.0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/43.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/21.png,21,1,15,,,,,,,25,,,,,,,,682.2041798999999,682.2041798999999,682.2041798999999,682.2041798999999,682.2041798999999,up,1.2089187999954447,13,0,0,99,-0.16,-0.24,up,1.1293638000497594,,,,,680.6499696999672,682.2041798999999,0,0.32,0.4,0.08,0.12,0,-0.04,0,0.32,680.3870019000024,680.3870019000024,680.3870019000024,680.3870019000024,680.3870019000024,680.3870019000024,680.3870019000024,680.3870019000024,680.3328768000065,0.38540389999980107,return,0.24452950002159923,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,683.3989313999773,683.3989313999773,683.3989313999773,683.3989313999773,683.3989313999773,up,0.4607277000322938,13,0,0,99,-0.16,-0.15999999999999998,up,0.39271260000532493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,683.8664490999654,683.8664490999654,683.8664490999654,683.8664490999654,683.8664490999654,up,0.32792969996808097,13,0,0,99,-0.16,-0.07999999999999997,up,0.2642998999799602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,684.2002528999583,684.2002528999583,684.2002528999583,684.2002528999583,684.2002528999583,right,0.4771756999543868,13,0,0,99,-0.08,-0.07999999999999997,right,0.4028824000270106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,684.6822843999835,684.6822843999835,684.6822843999835,684.6822843999835,684.6822843999835,right,0.3114814999862574,13,0,0,99,0.0,-0.07999999999999997,right,0.24859999999171123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,684.9995900999638,684.9995900999638,684.9995900999638,684.9995900999638,684.9995900999638,right,0.2776832999661565,13,0,0,99,0.08,-0.07999999999999997,right,0.21405459998641163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,0,1,3,4,3,3,43,,train_dim2_1,14,25,8,0,8,0,,,,,,,,,0,0,0,0,0,13,13,13,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,685.2819337999681,685.2819337999681,685.2819337999681,685.2819337999681,685.2819337999681,return,0.2940585000324063,14,0,0,1,0.08,-0.07999999999999997,return,0.23174630000721663,113,109,0.08,-0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/32.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/43.png,43,0,16,,,,,,,25,,,,,,,,689.491439800011,689.491439800011,689.491439800011,689.491439800011,689.491439800011,up,2.3583220000145957,14,0,0,99,0.08,0.0,up,2.2694112999597564,,,,,687.9332125000074,689.491439800011,0.08,-0.08,0.24,0.24,-0.2,0.08,-0.04,0.08,-0.08,687.1564466999844,687.1564466999844,687.1564466999844,687.1564466999844,687.1564466999844,687.1564466999844,687.1564466999844,687.1564466999844,687.1160875999776,0.8853485999861732,return,0.7491538999602199,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,691.8404704999994,691.8404704999994,691.8404704999994,691.8404704999994,691.8404704999994,up,0.2601037999847904,14,0,0,99,0.08,0.08,up,0.18531530001200736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,692.0996638999786,692.0996638999786,692.0996638999786,692.0996638999786,692.0996638999786,up,0.2611453999998048,14,0,0,99,0.08,0.16,up,0.19694310001796111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,692.3684862999944,692.3684862999944,692.3684862999944,692.3684862999944,692.3684862999944,up,0.27714219997869805,14,0,0,99,0.08,0.24,up,0.20152010000310838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,692.6498059000005,692.6498059000005,692.6498059000005,692.6498059000005,692.6498059000005,right,0.7272707999800332,14,0,0,99,0.16,0.24,right,0.6662746000220068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,693.3844815999619,693.3844815999619,693.3844815999619,693.3844815999619,693.3844815999619,right,0.19464550004340708,14,0,0,99,0.24,0.24,right,0.1284637000062503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,3,4,5,8,2,4,32,,train_dim2_1,15,25,8,0,8,0,,,,,,,,,0,0,0,0,0,14,14,14,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,693.5842185000074,693.5842185000074,693.5842185000074,693.5842185000074,693.5842185000074,return,0.34430799999972805,15,0,0,1,0.24,0.24,return,0.2688934000325389,117,111,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,2,7,5,3,3,43,,train_dim2_1,16,25,8,0,8,0,,,,,,,,,0,0,0,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/43.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/32.png,32,3,17,,,,,,,25,,,,,,,,698.1685767999734,698.1685767999734,698.1685767999734,698.1685767999734,698.1685767999734,up,1.0410776999779046,15,0,0,99,0.16,-0.15999999999999998,up,0.9596056999871507,,,,,696.6162874000147,698.1685767999734,0.24,0.24,0.32,0.16,0.07999999999999999,0.24,0.16,0.24,0.24,695.5019107999979,695.5019107999979,695.5019107999979,695.5019107999979,695.5019107999979,695.5019107999979,695.5019107999979,695.5019107999979,695.4496147999772,1.2193284000386484,return,1.0940709999995306,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
,4,2,7,5,3,3,43,,train_dim2_1,16,25,8,0,8,0,,,,,,,,,0,0,0,0,0,15,15,15,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,699.1984690999961,699.1984690999961,699.1984690999961,699.1984690999961,699.1984690999961,up,0.31062319996999577,15,0,0,99,0.16,-0.07999999999999997,up,0.23787129996344447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,train_x,x_increasing_steps,top_left,2024-10-29_23h27.35.844,HideSeek_v1,2022.2.5,60.44560498012444,
