trialInstr,x_fixStart,y_fixStart,x_corrSteps,y_corrSteps,x_nrSteps,y_nrSteps,alienID,trialLength,version,trialTrain,praclen,testlen,trial_label,break_on_off,beforeExpLoop.thisRepN,beforeExpLoop.thisTrialN,beforeExpLoop.thisN,beforeExpLoop.thisIndex,mini_instr_trials.thisRepN,mini_instr_trials.thisTrialN,mini_instr_trials.thisN,mini_instr_trials.thisIndex,instrLoop.thisRepN,instrLoop.thisTrialN,instrLoop.thisN,instrLoop.thisIndex,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,moveLoop_train.thisRepN,moveLoop_train.thisTrialN,moveLoop_train.thisN,moveLoop_train.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,moveLoop_test.thisRepN,moveLoop_test.thisTrialN,moveLoop_test.thisN,moveLoop_test.thisIndex,mini_instr2_trials.thisRepN,mini_instr2_trials.thisTrialN,mini_instr2_trials.thisN,mini_instr2_trials.thisIndex,start_all_time,url,slideStim,audioStim,slides.started,sounds.started,nextButton.numClicks,nextButton.timesOn,nextButton.timesOff,prev_but.numClicks,prev_but.timesOn,prev_but.timesOff,alienStim,instrFile,alienStim_instr,gridImage_instr.started,startPos_3.started,key_instr.started,alienImage_3.started,sounds_1.started,key_instr.keys,key_instr.rt,all_x,all_y,FBy_corrSteps,FBy_fixStart,FBx_corrSteps,FBx_fixStart,FBy_pathSize_check,FBx_pathSize_check,gridImage_9.started,alienImageFB_3.started,startPosFB_3.started,keyFB_3.started,pathLine_ydir_2.started,pathLine_xdir_2.started,alienFace_3.started,sounds_2.started,RTFB_instr,keyFB_3.keys,keyFB_3.rt,draw_alienStim,draw_alienID,test_x,nrepcount,perfthres,percthres,earlierperf,earlystop,nextPrac,fileidx,praclen,saveACC_train,pracFile,nextPrac_train,addNrep,fileidx_endr,repExp,showearly,gridImage_4.started,startPos.started,movePos.started,key_resp.started,alienImage.started,wLy_dir,wLx_dir,x_movePos,y_movePos,buttonPress_train,RTchoice_train,cumAcctrain,aCorr,saveACC_choice,corrAns,x_movePos_end,y_movePos_end,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,aft_x_corrPos,aft_y_corrPos,y_pathSize_check,x_pathSize_check,y_pathdirY,x_pathdirY,x_pathdirX,x_corrPos,y_corrPos,gridImage_6.started,alienImageFB_2.started,startPosFB_2.started,movePosFB_2.started,keyFB_2.started,pathLine_xdir.started,pathLine_ydir.started,alienFace.started,sounds_4.started,RT_FBtrain,keyFB_2.keys,keyFB_2.rt,saveACC_pre,ACC,within_saveACC_train,earlystop_wloop,cumAcctrain_check,gridImage_3.started,alienImage_test.started,startPos_test.started,movePos_test.started,key_resp_test.started,wLy_dir_test,wLx_dir_test,buttonPress_test,RTchoice_test,cumAcctest,corrAns_test,key_resp_test.keys,key_resp_test.rt,fixation_text.started,fixation_text.stopped,total_time,end_all_time,key_resp_3.keys,slides_2.started,sounds_3.started,nextButton_2.numClicks,nextButton_2.timesOn,nextButton_2.timesOff,prev_but_2.numClicks,prev_but_2.timesOn,prev_but_2.timesOff,bye.started,participant,train_first,00_coordinate,starting corner,date,expName,psychopyVersion,frameRate,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48000000000000004,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.24420429999,1340.24420429999,1340.24420429999,1340.24420429999,1340.24420429999,-310,-315,right,0.17670109996106476,56,99,right,0.08921060001011938,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.56,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.4286230000434,1340.4286230000434,1340.4286230000434,1340.4286230000434,1340.4286230000434,-310,-314,right,0.15966569993179291,56,99,right,0.08133830002043396,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48000000000000004,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340.5945494000334,1340.5945494000334,1340.5945494000334,1340.5945494000334,1340.5945494000334,-310,-315,left,0.777215699898079,56,99,left,0.697072200011462,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.378789099981,1341.378789099981,1341.378789099981,1341.378789099981,1341.378789099981,-310,-316,left,0.4598499001003802,56,99,left,0.3735813000239432,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341.8451812000712,1341.8451812000712,1341.8451812000712,1341.8451812000712,1341.8451812000712,-310,-317,left,0.8272990999976173,56,99,left,0.7370283999480307,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.679391700076,1342.679391700076,1342.679391700076,1342.679391700076,1342.679391700076,-310,-318,left,0.42630249995272607,56,99,left,0.3487590999575332,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.1134428000078,1343.1134428000078,1343.1134428000078,1343.1134428000078,1343.1134428000078,-310,-318,return,1.6779925000155345,57,1,return,1.5878928999882191,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,9,5,5,2,-4,-3,24,,test_exp,61,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/24.png,24,9,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.7482883000048,1345.8183653000742,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/34.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345.8183653000742,1345.8183653000742,1345.8183653000742,1345.8183653000742,1345.8183653000742,-311,-318,down,1.5300274000037462,57,99,down,1.421209599939175,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.3304632999934,1347.3304632999934,1347.3304632999934,1347.3304632999934,1347.3304632999934,-312,-318,down,0.2926521999761462,57,99,down,0.21314259991049767,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.630707000033,1347.630707000033,1347.630707000033,1347.630707000033,1347.630707000033,-313,-318,down,0.3261316999560222,57,99,down,0.23857139993924648,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.9641244000522,1347.9641244000522,1347.9641244000522,1347.9641244000522,1347.9641244000522,-313,-319,left,0.409890899900347,57,99,left,0.3215010999701917,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.382372800028,1348.382372800028,1348.382372800028,1348.382372800028,1348.382372800028,-313,-320,left,0.37641020002774894,57,99,left,0.2975663000252098,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.15999999999999998,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1348.766121600056,1348.766121600056,1348.766121600056,1348.766121600056,1348.766121600056,-313,-321,left,0.40990709990728647,57,99,left,0.3356976000359282,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.15999999999999998,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.1812204000307,1349.1812204000307,1349.1812204000307,1349.1812204000307,1349.1812204000307,-313,-321,return,0.9271041000029072,58,1,return,0.8395479000173509,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,6,4,3,-3,-3,34,,test_exp,62,,72,train_2D_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/34.png,34,7,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0695171999978,1351.119797600084,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,7,7,3,0,-4,65,,test_exp,63,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.119797600084,1351.119797600084,1351.119797600084,1351.119797600084,1351.119797600084,-314,-321,down,0.7128726999508217,58,99,down,0.6255137999542058,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,7,7,3,0,-4,65,,test_exp,63,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.834513299982,1351.834513299982,1351.834513299982,1351.834513299982,1351.834513299982,-315,-321,down,0.09343630005605519,58,99,down,0.0056404999922961,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,7,7,3,0,-4,65,,test_exp,63,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.9357109999983,1351.9357109999983,1351.9357109999983,1351.9357109999983,1351.9357109999983,-316,-321,down,0.2751592999557033,58,99,down,0.19813430006615818,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,7,7,3,0,-4,65,,test_exp,63,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1352.2205010000616,1352.2205010000616,1352.2205010000616,1352.2205010000616,1352.2205010000616,-317,-321,down,1.1773916000965983,58,99,down,1.0880252999486402,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,7,7,3,0,-4,65,,test_exp,63,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.4025227000238,1353.4025227000238,1353.4025227000238,1353.4025227000238,1353.4025227000238,-317,-321,return,0.9932517999550328,59,1,return,0.9065628000535071,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,7,7,3,0,-4,65,,test_exp,63,,72,train_1D_first_new,0,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/65.png,65,7,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354.356428100029,1355.4042451999849,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,6,5,5,0,-1,62,,test_exp,64,,72,train_1D_first_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.4042451999849,1355.4042451999849,1355.4042451999849,1355.4042451999849,1355.4042451999849,-318,-321,down,0.4131002000067383,59,99,down,0.32321519998367876,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,6,5,5,0,-1,62,,test_exp,64,,72,train_1D_first_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.8218855999876,1355.8218855999876,1355.8218855999876,1355.8218855999876,1355.8218855999876,-318,-321,return,1.1596650999272242,60,1,return,1.0782678000396118,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,5,6,5,5,0,-1,62,,test_exp,64,,72,train_1D_first_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/62.png,62,5,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.9412777000107,1357.9968088000314,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,7,5,7,-1,0,51,,test_exp,65,,72,train_1D_sec_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/51.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.9968088000314,1357.9968088000314,1357.9968088000314,1357.9968088000314,1357.9968088000314,-319,-321,down,0.6624063000781462,60,99,down,0.5661051999777555,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,7,5,7,-1,0,51,,test_exp,65,,72,train_1D_sec_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.6608285000548,1358.6608285000548,1358.6608285000548,1358.6608285000548,1358.6608285000548,-318,-321,up,1.2440609999466687,60,99,up,1.1561972999479622,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,7,5,7,-1,0,51,,test_exp,65,,72,train_1D_sec_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.9105289999861,1359.9105289999861,1359.9105289999861,1359.9105289999861,1359.9105289999861,-318,-322,left,0.24300570006016642,60,99,left,0.15584959997795522,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,7,5,7,-1,0,51,,test_exp,65,,72,train_1D_sec_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.24,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.1625511000166,1360.1625511000166,1360.1625511000166,1360.1625511000166,1360.1625511000166,-318,-322,return,0.2933333000401035,61,1,return,0.20529219997115433,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,6,7,5,7,-1,0,51,,test_exp,65,,72,train_1D_sec_repeat,0,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/51.png,51,6,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.411333200056,1361.487028200063,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,9,3,4,-4,-5,26,,test_exp,66,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,0,0,0,0,,,,,,,,,,,,,,,,,stimuli/alien_stimuli/26.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.487028200063,1361.487028200063,1361.487028200063,1361.487028200063,1361.487028200063,-319,-322,down,0.8622676000231877,61,99,down,0.7588616000721231,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,9,3,4,-4,-5,26,,test_exp,66,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,0.15999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.3313115000492,1362.3313115000492,1362.3313115000492,1362.3313115000492,1362.3313115000492,-320,-322,down,0.876642799936235,61,99,down,0.7858853000216186,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,9,3,4,-4,-5,26,,test_exp,66,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,0.07999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.2147213000571,1363.2147213000571,1363.2147213000571,1363.2147213000571,1363.2147213000571,-321,-322,down,0.7104873999487609,61,99,down,0.623102999990806,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,9,3,4,-4,-5,26,,test_exp,66,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-2.7755575615628914e-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.943053200026,1363.943053200026,1363.943053200026,1363.943053200026,1363.943053200026,-322,-322,down,0.2934113999363035,61,99,down,0.2011507999850437,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,9,3,4,-4,-5,26,,test_exp,66,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.4,-0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.234770799987,1364.234770799987,1364.234770799987,1364.234770799987,1364.234770799987,-323,-322,down,0.3261099000228569,61,99,down,0.233164899982512,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
,7,9,3,4,-4,-5,26,,test_exp,66,,72,untrained,0,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.32,-0.08000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364.5683100000024,1364.5683100000024,1364.5683100000024,1364.5683100000024,1364.5683100000024,-323,-323,left,0.5431069999467582,61,99,left,0.45202189998235554,,,,,,,,,,,,,,,zoe,train_y,blue_star,top_right,2024-11-18_14h12.25.454,HideSeek_v1,2022.2.5,59.984368066382295,
